IDA ID	IDA Text	Unique Proteins	Representative Accession	Representative Length	Representative Domains
799fbfc72c73fbc2f90bac267ced4f8000173ea3	PF00580:IPR014016-PF13361:IPR014017-PF13086:IPR041677-PF13087:IPR041679	3	A0A0L0H6L1	2112	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[297-556],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[674-727],PF13086{AAA_11}:IPR041677{DNA2/NAM7_AAA_11}[1635-1726],PF13087{AAA_12}:IPR041679{DNA2/NAM7-like_C}[1948-2055]
801b17378d9714426caf782aa4ac5efc25d1a194	PF00580:IPR014016-PF00580:IPR014016-PF13361:IPR014017-PF09382:IPR018982	3	R6E273	1129	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[138-289],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[406-601],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[737-808],PF09382{RQC}:IPR018982{RQC_domain}[1003-1096]
80eef2ae3fd898430c6174dbbaef264cde6277c2	PF01476:IPR018392-PF00580:IPR014016-PF13361:IPR014017-PF01396:IPR013498-PF01396:IPR013498	3	A0A7X3TM38	974	PF01476{LysM}:IPR018392{LysM_dom}[8-49],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[221-667],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[778-844],PF01396{zf-C4_Topoisom}:IPR013498{Topo_IA_Znf}[877-911],PF01396{zf-C4_Topoisom}:IPR013498{Topo_IA_Znf}[939-973]
8999936b2bb2051ed75a298a9fbd8b6711fb5514	PF00580:IPR014016-PF13361:IPR014017-PF01396:IPR013498-PF01396:IPR013498-PF01396:IPR013498	3	A0A3A6UM29	978	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[200-643],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[744-830],PF01396{zf-C4_Topoisom}:IPR013498{Topo_IA_Znf}[868-902],PF01396{zf-C4_Topoisom}:IPR013498{Topo_IA_Znf}[904-929],PF01396{zf-C4_Topoisom}:IPR013498{Topo_IA_Znf}[934-967]
a529aa36290898b8e43e47e595e8a0846d9db078	PF00580:IPR014016-PF13361:IPR014017-PF12705:IPR038726-PF00580:IPR014016-PF13361:IPR014017-PF12705:IPR038726	3	A0A7J0CWR2	2325	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[39-327],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[661-784],PF12705{PDDEXK_1}:IPR038726{PDDEXK_AddAB-type}[891-1092],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[1233-1501],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[1511-1922],PF12705{PDDEXK_1}:IPR038726{PDDEXK_AddAB-type}[2131-2299]
a5decce0701162908b8f7c3ec526c555bfadd8b1	PF12796:IPR002110-PF00580:IPR014016	3	L1I9T6	3098	PF12796{Ank_2}:IPR002110{Ankyrin_rpt}[546-640],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[1370-1473]
c85a9959bd738b9b34aa7c33dbd0b9da5a59e14f	PF00240:IPR000626-PF00580:IPR014016	3	K0TEN0	1735	PF00240{ubiquitin}:IPR000626{Ubiquitin-like_dom}[87-158],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[1214-1370]
dc6b27e7c4bf27409fd100bb0ef65bf4d3a44bf1	PF00580:IPR014016-PF01079:IPR001767-PF13361:IPR014017	3	A0A933H8R9	740	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[9-94],PF01079{Hint}:IPR001767{Hedgehog_Hint}[93-170],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[483-639]
e1b0c913b8bb93dbc9a4c4badd179417d655d4ff	PF09382:IPR018982-PF00580:IPR014016	3	A0A842SRK3	329	PF09382{RQC}:IPR018982{RQC_domain}[35-122],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[160-283]
edf8f28b6b58c872ab818d7d1c8cfb8c8399ae17	PF00313:IPR002059-PF00270:IPR011545-PF00271:IPR001650-PF00580:IPR014016-PF00580:IPR014016-PF13361:IPR014017	3	A0A1M6VAX7	2701	PF00313{CSD}:IPR002059{CSP_DNA-bd}[114-166],PF00270{DEAD}:IPR011545{DEAD/DEAH_box_helicase_dom}[1190-1365],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[1424-1528],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[2055-2155],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[2173-2226],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[2454-2537]
0380b59726fe873747ca41f4d5e47529afa30cc7	PF00580:IPR014016-PF13245	2	A0A6I4P6T3	684	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[196-241],PF13245{AAA_19}[469-571]
03f4c0f946254ea7cb5ae236f6ecb1fadb1cd998	PF00580:IPR014016-PF13361:IPR014017-PF13361:IPR014017-PF04851:IPR006935-PF00271:IPR001650	2	A0A916QEU1	1131	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[4-315],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[326-465],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[506-668],PF04851{ResIII}:IPR006935{Helicase/UvrB_N}[733-888],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[989-1081]
04d1ff77fe80f05fb4187b4bba7f121ef394b1e6	PF00271:IPR001650-PF00580:IPR014016-PF00580:IPR014016	2	A0A519T9L1	938	PF00271{Helicase_C}:IPR001650{Helicase_C-like}[47-158],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[664-760],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[764-844]
06fe9914a5631762a923bd5468c0f34c85fd08c3	PF00580:IPR014016-PF00580:IPR014016-PF13361:IPR014017-PF02321:IPR003423-PF02321:IPR003423	2	A0A179D379	947	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[25-134],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[150-238],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[423-486],PF02321{OEP}:IPR003423{OMP_efflux}[551-720],PF02321{OEP}:IPR003423{OMP_efflux}[761-933]
0873120cea7f06a708e2a51deeb340b0e95a324e	PF00580:IPR014016-PF14890	2	A0A966FE73	739	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[9-323],PF14890{Intein_splicing}[338-685]
0970590b4e0a47e7556caf2405e8c0272db8168d	PF00580:IPR014016-PF13538:IPR027785-PF12705:IPR038726	2	A0A6N7QQT8	1198	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[13-466],PF13538{UvrD_C_2}:IPR027785{UvrD-like_helicase_C}[771-823],PF12705{PDDEXK_1}:IPR038726{PDDEXK_AddAB-type}[961-1176]
0a9b199de4a38f552c5ac7a2405bed944bcb64f9	PF12796:IPR002110-PF00023:IPR002110-PF12796:IPR002110-PF14915:IPR039497-PF12937:IPR001810-PF00580:IPR014016-PF13361:IPR014017	2	A0A836A719	2283	PF12796{Ank_2}:IPR002110{Ankyrin_rpt}[47-140],PF00023{Ank}:IPR002110{Ankyrin_rpt}[142-174],PF12796{Ank_2}:IPR002110{Ankyrin_rpt}[188-264],PF14915{CCDC144C}:IPR039497{CC144C-like_CC_dom}[769-1070],PF12937{F-box-like}:IPR001810{F-box_dom}[1451-1498],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[1684-1928],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[2109-2173]
0caddea5396756c2f9d583941bb71421a5fcef78	PF04851:IPR006935-PF00580:IPR014016	2	V8N9L4	554	PF04851{ResIII}:IPR006935{Helicase/UvrB_N}[277-360],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[400-434]
105935c2f6b070c0f77f21c872c9c828377ce033	PF14338:IPR025745-PF00580:IPR014016	2	A0A953I3P1	300	PF14338{Mrr_N}:IPR025745{Mrr-like_N_dom}[7-90],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[170-255]
16da11437514e9225e78ffb2536bc75c9bff62d7	PF00580:IPR014016-PF01541:IPR000305-PF13361:IPR014017-PF13361:IPR014017	2	A0A9E4E3P0	571	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[3-381],PF01541{GIY-YIG}:IPR000305{GIY-YIG_endonuc}[132-206],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[388-476],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[477-532]
1a5270639c8069460eca5c26188df4fe9c633704	PF00580:IPR014016-PF00580:IPR014016-PF13087:IPR041679	2	A0A0B3VY34	606	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[208-321],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[329-390],PF13087{AAA_12}:IPR041679{DNA2/NAM7-like_C}[462-584]
21a7aaae17c1bb09b507e17599aab40d96e38c7a	PF12083:IPR021944-PF00580:IPR014016	2	A0A7H8TP19	10915	PF12083{DUF3560}:IPR021944{DUF3560}[2913-3000],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[3319-3576]
22b18f110fe3f110dba6f8e4c0c192896998f88d	PF09848:IPR018647-PF00580:IPR014016-PF13361:IPR014017	2	A0A1A9DKK6	1640	PF09848{SLFN-g3_helicase}:IPR018647{SLFN_3-like_DNA/RNA_helicase}[802-1150],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[1178-1421],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[1555-1626]
291e59fa9552cdd58907c345105e9a4e609d58d0	PF00580:IPR014016-PF00589:IPR002104	2	A0A4V1QUL9	779	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[15-289],PF00589{Phage_integrase}:IPR002104{Integrase_catalytic}[510-694]
2c8427fda990c41cc37231f5372518d52bef1809	PF00580:IPR014016-PF13361:IPR014017-PF13361:IPR014017-PF02685:IPR003836	2	A0A087SQY9	1159	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[46-343],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[358-503],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[661-760],PF02685{Glucokinase}:IPR003836{Glucokinase}[821-1141]
2d6a76d757760be13b91057bc2fcb34f2bdfe1c0	PF05840:IPR008766-PF00580:IPR014016-PF00580:IPR014016	2	A0A8J7FEV1	1024	PF05840{Phage_GPA}:IPR008766{Replication_gene_A-like}[129-287],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[700-789],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[808-860]
324de59774f631bf41b4a48c3ba61e70aa0f3da9	PF00580:IPR014016-PF13361:IPR014017-PF12784	2	A0A1A9VJU0	933	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[64-326],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[331-632],PF12784{PDDEXK_2}[637-831]
341ef1f1b0fba2ac942660ebd7c3e9dd5c96d330	PF05203:IPR007868-PF14528:IPR004860-PF00580:IPR014016-PF13361:IPR014017	2	A0A0F9TD22	981	PF05203{Hom_end_hint}:IPR007868{Hom_end_hint}[31-103],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[246-293],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[375-609],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[615-951]
378a3ca14dcb2bdc8a72a0f4e8b9d6019cc12cf0	PF12796:IPR002110-PF00580:IPR014016-PF13538:IPR027785	2	W4VP36	973	PF12796{Ank_2}:IPR002110{Ankyrin_rpt}[115-188],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[431-786],PF13538{UvrD_C_2}:IPR027785{UvrD-like_helicase_C}[912-962]
4a9686848712e98ef21361638fd696de7a675433	PF00580:IPR014016-PF13361:IPR014017-PF13414	2	A0A0D6KRG5	975	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[195-436],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[549-614],PF13414{TPR_11}[916-954]
4f07d3020af4f5d0fb72738d5e11fded4e972332	PF20073:IPR045529-PF13245-PF13087:IPR041679-PF00580:IPR014016	2	A0A022RDL7	2521	PF20073{DUF6469}:IPR045529{DUF6469}[82-210],PF13245{AAA_19}[269-547],PF13087{AAA_12}:IPR041679{DNA2/NAM7-like_C}[585-779],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[1050-1361]
52b4125d04cdcf7a56214ec5f2bcb0beba9bfd4a	PF13245-PF00580:IPR014016-PF13361:IPR014017	2	A0A973B2T9	1110	PF13245{AAA_19}[7-97],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[201-463],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[493-693]
57f1b252dd3bd43f248e13089ee0cd8e56ee5c9d	PF20073:IPR045529-PF13087:IPR041679-PF00580:IPR014016	2	A0A118H180	2656	PF20073{DUF6469}:IPR045529{DUF6469}[116-248],PF13087{AAA_12}:IPR041679{DNA2/NAM7-like_C}[658-810],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[1266-1355]
5cf94313207cc486033902a3e895d6bb1f150773	PF13248-PF00580:IPR014016-PF00580:IPR014016-PF13361:IPR014017	2	A0A944APC0	945	PF13248{zf-ribbon_3}[4-25],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[159-356],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[469-621],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[743-817]
600ad416b68141d06f0a7eaac20407eb00ee6ae1	PF00580:IPR014016-PF13086:IPR041677-PF13087:IPR041679-PF13087:IPR041679	2	A0A8C7AIZ2	1290	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[200-312],PF13086{AAA_11}:IPR041677{DNA2/NAM7_AAA_11}[318-391],PF13087{AAA_12}:IPR041679{DNA2/NAM7-like_C}[399-486],PF13087{AAA_12}:IPR041679{DNA2/NAM7-like_C}[506-573]
6020c0ba102f4f98e15b9dbbbbd34f6b08089b60	PF12462:IPR022161-PF00580:IPR014016-PF00580:IPR014016	2	A0A1Y6KVK4	757	PF12462{Helicase_IV_N}:IPR022161{Helicase_IV_N}[20-143],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[197-301],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[442-646]
60f3a3dfda36a47e94ac334446642321452bb3d0	PF00580:IPR014016-PF00580:IPR014016-PF00580:IPR014016-PF13361:IPR014017-PF13361:IPR014017	2	A0A178IN65	1099	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[492-610],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[625-695],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[738-770],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[777-899],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[961-1055]
61a97373185148310fa016f42096a8af9714570f	PF20073:IPR045529-PF13086:IPR041677-PF13087:IPR041679-PF00580:IPR014016-PF20073:IPR045529-PF13086:IPR041677-PF13087:IPR041679-PF00580:IPR014016	2	A0A2U1PBG2	4030	PF20073{DUF6469}:IPR045529{DUF6469}[43-161],PF13086{AAA_11}:IPR041677{DNA2/NAM7_AAA_11}[200-556],PF13087{AAA_12}:IPR041679{DNA2/NAM7-like_C}[565-761],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[1268-1357],PF20073{DUF6469}:IPR045529{DUF6469}[1674-1792],PF13086{AAA_11}:IPR041677{DNA2/NAM7_AAA_11}[1918-2021],PF13087{AAA_12}:IPR041679{DNA2/NAM7-like_C}[2030-2226],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[2690-2779]
61f2147c8dd4762f2c915d088890e8fa210238e7	PF03069:IPR004304-PF03069:IPR004304-PF00580:IPR014016-PF13361:IPR014017	2	A0A225AZW6	1292	PF03069{FmdA_AmdA}:IPR004304{FmdA_AmdA}[10-148],PF03069{FmdA_AmdA}:IPR004304{FmdA_AmdA}[154-309],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[308-558],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[566-928]
632af1bddfdf8223312c554fe39cefcc30f521bb	PF00580:IPR014016-PF13361:IPR014017-PF00580:IPR014016	2	A0A0G4KSJ3	715	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[20-279],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[284-445],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[452-703]
63e16298a75be3ff7689fc639bd81add475f08fc	PF00580:IPR014016-PF13361:IPR014017-PF00570:IPR002121-PF00570:IPR002121	2	A0A7K2ALN8	1003	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[180-424],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[696-750],PF00570{HRDC}:IPR002121{HRDC_dom}[814-880],PF00570{HRDC}:IPR002121{HRDC_dom}[920-985]
65a624dca6cb0e5b86859dfd59f88707ce56c915	PF12937:IPR001810-PF00580:IPR014016-PF13538:IPR027785	2	A0A1S3IQB6	1230	PF12937{F-box-like}:IPR001810{F-box_dom}[398-444],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[817-877],PF13538{UvrD_C_2}:IPR027785{UvrD-like_helicase_C}[1060-1112]
69ebeca54bddb5279587396142b65ddea8a6bd2d	PF00580:IPR014016-PF13361:IPR014017-PF01180:IPR005720	2	U6KFW5	2012	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[515-868],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[1380-1486],PF01180{DHO_dh}:IPR005720{Dihydroorotate_DH_cat}[1668-2006]
6e1d16ce1b8909bfbcb78277ea37ea23b26de92c	PF00580:IPR014016-PF13361:IPR014017-PF00023:IPR002110	2	A0A5M8FE87	944	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[277-352],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[457-554],PF00023{Ank}:IPR002110{Ankyrin_rpt}[711-740]
743a804545fe502b46903ceec7479a5c2a6bdb04	PF00580:IPR014016-PF13361:IPR014017-PF06325	2	A0A2B4R353	803	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[4-166],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[171-502],PF06325{PrmA}[629-762]
7820f3093639df368057414e39dda2bf53a87c09	PF00580:IPR014016-PF13361:IPR014017-PF00011:IPR002068	2	A0A4S4LV77	1306	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[11-235],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[240-577],PF00011{HSP20}:IPR002068{A-crystallin/Hsp20_dom}[1188-1250]
81d3cac001269a76d5b08c21116b528e2a659cd4	PF14890-PF14528:IPR004860-PF00580:IPR014016-PF13361:IPR014017	2	A0A2M7BU27	1077	PF14890{Intein_splicing}[54-468],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[251-328],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[469-711],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[716-1039]
837523d51304037ae84de0f87e159e20c79d39de	PF02037:IPR003034-PF00580:IPR014016	2	A0A7S2Q1G9	760	PF02037{SAP}:IPR003034{SAP_dom}[25-56],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[275-567]
89ee706a292600d24b2086fded0f6f489445fb26	PF00580:IPR014016-PF13361:IPR014017-PF21196-PF21196	2	A0A7X6XML3	811	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[8-271],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[276-609],PF21196{PcrA_UvrD_tudor}[701-746],PF21196{PcrA_UvrD_tudor}[764-802]
8c12e37d0fb8f4d71d3b159f03b7f4948b102f3e	PF00023:IPR002110-PF12796:IPR002110-PF00580:IPR014016	2	A0A8B7YYK6	1765	PF00023{Ank}:IPR002110{Ankyrin_rpt}[218-243],PF12796{Ank_2}:IPR002110{Ankyrin_rpt}[572-653],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[1455-1544]
8f3cc987daf30eddebac680f100a5852dd52e6b8	PF00580:IPR014016-PF13361:IPR014017-PF04480:IPR007569-PF12705:IPR038726	2	A0A1H4EBN0	1260	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[29-467],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[480-1035],PF04480{DUF559}:IPR007569{DUF559}[749-852],PF12705{PDDEXK_1}:IPR038726{PDDEXK_AddAB-type}[1115-1242]
96ab0d9ad6d1eecdd5a2345986ef5c2fce7d3cc1	PF13604-PF13087:IPR041679-PF00580:IPR014016-PF13361:IPR014017	2	A0A5Q4H419	2105	PF13604{AAA_30}[877-1054],PF13087{AAA_12}:IPR041679{DNA2/NAM7-like_C}[1067-1283],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[1447-1716],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[1721-2038]
98ae59a3d0a73e6511d5682c63b4aa5041015de7	PF00023:IPR002110-PF00023:IPR002110-PF00580:IPR014016	2	A0A6P8IB54	3120	PF00023{Ank}:IPR002110{Ankyrin_rpt}[791-817],PF00023{Ank}:IPR002110{Ankyrin_rpt}[1131-1159],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[1988-2072]
9f1971481da5322e96765500830544bdfc821e6b	PF13637:IPR002110-PF00580:IPR014016	2	A0A7K8NBF6	2942	PF13637{Ank_4}:IPR002110{Ankyrin_rpt}[467-505],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[1321-1429]
a5bf0beadd02a842e5f8f08b209edd17dc9b04cc	PF13086:IPR041677-PF00580:IPR014016	2	A0A967EH56	468	PF13086{AAA_11}:IPR041677{DNA2/NAM7_AAA_11}[12-58],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[112-174]
a65db7876804e351c67ed78cef1b3e00ff4d5a7f	PF00580:IPR014016-PF13361:IPR014017-PF13361:IPR014017-PF04471:IPR007560	2	A0A1I3SK12	874	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[234-484],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[503-605],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[619-686],PF04471{Mrr_cat}:IPR007560{Restrct_endonuc_IV_Mrr}[738-856]
a8581ac1394fad2142927e3f1c19635c58720701	PF13499:IPR002048-PF13499:IPR002048-PF00580:IPR014016	2	J4UB84	1017	PF13499{EF-hand_7}:IPR002048{EF_hand_dom}[12-73],PF13499{EF-hand_7}:IPR002048{EF_hand_dom}[83-147],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[251-441]
a874df06c4e268079194e4f023b8bdd8b61dc38f	PF17946:IPR041500-PF00580:IPR014016-PF13361:IPR014017-PF12705:IPR038726	2	K1E2D0	1954	PF17946{RecC_C}:IPR041500{RecC_C}[491-718],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[814-1114],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[1396-1494],PF12705{PDDEXK_1}:IPR038726{PDDEXK_AddAB-type}[1666-1889]
a9c4b00e74e43a4aba1583051012f99c25d10e1e	PF01693:IPR011320-PF00580:IPR014016-PF13361:IPR014017-PF01693:IPR011320	2	A0A942ATP9	1209	PF01693{Cauli_VI}:IPR011320{RNase_H1_N}[10-43],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[142-455],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[604-803],PF01693{Cauli_VI}:IPR011320{RNase_H1_N}[851-892]
ad6de9e6d0cd7606896f4f983648811b921f5c94	PF00580:IPR014016-PF01541:IPR000305	2	A0A496BAW2	402	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[3-377],PF01541{GIY-YIG}:IPR000305{GIY-YIG_endonuc}[129-203]
aeae3792357c8dd207e2359d6accc7518716b569	PF04480:IPR007569-PF00580:IPR014016	2	A0A382IF15	336	PF04480{DUF559}:IPR007569{DUF559}[154-243],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[261-326]
b0fe42700b5a7d42b93a65855a24466121bfcf9a	PF00580:IPR014016-PF13361:IPR014017-PF07690:IPR011701	2	A0A4V1Q322	2310	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[303-612],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[763-846],PF07690{MFS_1}:IPR011701{MFS}[1868-2251]
b29fc236617d33863133016705c818d19344bdd6	PF00580:IPR014016-PF00580:IPR014016-PF13361:IPR014017-PF12073:IPR021938	2	A0A1H3KJ80	796	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[25-67],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[105-333],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[339-673],PF12073{DUF3553}:IPR021938{DUF3553}[752-793]
b3aa854b6fbf20c0857e88a4b26e2f657f0f9430	PF00580:IPR014016-PF04969:IPR007052-PF05002:IPR007699	2	F8PCB4	2214	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[470-786],PF04969{CS}:IPR007052{CS_dom}[1954-2025],PF05002{SGS}:IPR007699{SGS_dom}[2058-2139]
bd2ff2396c8b14cfd73ad14270b9304a60318dbf	PF00580:IPR014016-PF13361:IPR014017-PF00515:IPR019734	2	A0A1Z4MX22	975	PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[195-436],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[546-614],PF00515{TPR_1}:IPR019734{TPR_rpt}[910-942]
be54b57c0df71c57939e535d5467ad67106dc6d5	PF13307:IPR006555-PF00580:IPR014016-PF13361:IPR014017	2	A0A938SNW9	996	PF13307{Helicase_C_2}:IPR006555{ATP-dep_Helicase_C}[364-532],PF00580{UvrD-helicase}:IPR014016{UvrD-like_ATP-bd}[572-842],PF13361{UvrD_C}:IPR014017{DNA_helicase_UvrD-like_C}[848-957]
